3.3333333333333335,23.333333333333332,10.0
2.8,28.175,11.555
2.64,29.855,11.225
2.445,32.905,11.265
2.265,34.755,11.345
2.15,36.325,11.015
2.08,37.73,10.655
2.045,38.435,10.475
2.035,38.675,10.48
2.02,38.86,10.45
2.035,39.065,10.38
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
2.035,39.16,10.35
