3.3333333333333335,23.333333333333332,10.0
2.735,28.21,11.84
2.625,29.56,12.005
2.495,31.285,11.96
2.395,32.865,11.78
2.365,33.83,11.595
2.315,34.645,11.4
2.265,35.25,11.31
2.21,35.72,11.17
2.19,36.01,11.09
2.16,36.645,10.92
2.155,36.97,10.825
2.155,37.18,10.8
2.145,37.29,10.78
2.12,37.705,10.71
2.12,37.705,10.71
2.12,37.705,10.71
2.12,37.705,10.71
2.12,37.705,10.71
2.12,37.705,10.71
