120,120
110,130
100,140
98,142
102,138
98,142
96,144
104,136
98,142
102,138
110,130
102,138
96,144
104,136
106,134
104,136
110,130
110,130
98,142
106,134
98,142
96,144
100,140
96,144
106,134
100,140
100,140
94,146
118,122
100,140
106,134
100,140
102,138
108,132
108,132
102,138
106,134
102,138
106,134
108,132
