120,120
114,126
106,134
106,134
94,146
100,140
108,132
108,132
96,144
102,138
98,142
108,132
104,136
108,132
114,126
106,134
104,136
102,138
96,144
106,134
106,134
98,142
100,140
90,150
116,124
102,138
98,142
96,144
98,142
104,136
104,136
104,136
106,134
106,134
102,138
102,138
102,138
98,142
102,138
100,140
