120,120
112,128
98,142
96,144
108,132
98,142
108,132
102,138
110,130
102,138
102,138
96,144
96,144
102,138
90,150
106,134
106,134
102,138
100,140
92,148
126,114
112,128
102,138
108,132
102,138
100,140
96,144
102,138
102,138
96,144
102,138
106,134
102,138
100,140
100,140
96,144
98,142
102,138
100,140
100,140
