120,120
112,128
112,128
112,128
108,132
106,134
90,150
100,140
112,128
110,130
106,134
106,134
102,138
102,138
96,144
104,136
110,130
106,134
102,138
110,130
104,136
110,130
106,134
104,136
108,132
110,130
106,134
100,140
92,148
114,126
102,138
96,144
110,130
100,140
104,136
100,140
100,140
100,140
106,134
106,134
