120,120
114,126
104,136
92,148
120,120
112,128
110,130
110,130
104,136
106,134
104,136
110,130
104,136
102,138
96,144
98,142
100,140
108,132
110,130
106,134
104,136
102,138
108,132
106,134
98,142
96,144
94,146
110,130
110,130
104,136
104,136
100,140
108,132
106,134
106,134
96,144
104,136
102,138
112,128
108,132
