1,239
2,238
4,236
8,232
16,224
32,208
64,176
128,112
118,122
106,134
106,134
106,134
108,132
104,136
96,144
110,130
100,140
104,136
94,146
102,138
94,146
102,138
116,124
110,130
88,152
116,124
104,136
102,138
104,136
110,130
104,136
110,130
112,128
102,138
106,134
110,130
110,130
110,130
106,134
106,134
