120,120
108,132
102,138
96,144
104,136
94,146
102,138
100,140
98,142
96,144
102,138
100,140
108,132
102,138
96,144
100,140
98,142
100,140
104,136
96,144
106,134
112,128
104,136
90,150
112,128
108,132
102,138
112,128
100,140
96,144
102,138
94,146
98,142
100,140
98,142
94,146
116,124
108,132
102,138
102,138
