120,120
114,126
108,132
106,134
98,142
102,138
96,144
102,138
106,134
100,140
104,136
100,140
102,138
100,140
98,142
102,138
100,140
98,142
96,144
114,126
104,136
106,134
104,136
94,146
110,130
108,132
108,132
108,132
98,142
98,142
96,144
100,140
108,132
102,138
102,138
102,138
98,142
102,138
104,136
110,130
