120,120
106,134
114,126
112,128
100,140
96,144
104,136
106,134
110,130
102,138
98,142
104,136
98,142
104,136
108,132
102,138
98,142
102,138
106,134
104,136
108,132
98,142
98,142
108,132
104,136
108,132
102,138
110,130
108,132
88,152
112,128
96,144
106,134
106,134
104,136
112,128
104,136
98,142
96,144
106,134
