120,120
112,128
104,136
108,132
108,132
112,128
102,138
106,134
104,136
104,136
104,136
106,134
100,140
96,144
100,140
100,140
102,138
98,142
100,140
104,136
100,140
96,144
100,140
96,144
96,144
102,138
98,142
94,146
96,144
100,140
106,134
104,136
110,130
110,130
104,136
104,136
96,144
110,130
108,132
102,138
