5.0,6.0,5.5,7.0,1.75,10.25,65.0,1.0,15.0,
4.6,7.0,6.6,7.7,2.2,10.7,65.8,1.3,15.1,
4.7272727272727275,7.0,6.545454545454546,7.181818181818182,2.1818181818181817,10.454545454545455,65.36363636363636,1.2727272727272727,15.181818181818182,
4.5625,6.1875,6.25,7.5625,2.25,9.5625,65.125,1.3125,15.125,
4.9,6.45,5.85,7.35,2.1,10.25,65.05,1.6,15.05,
4.7894736842105265,6.7894736842105265,5.894736842105263,7.7894736842105265,2.1578947368421053,11.0,65.36842105263158,1.5263157894736843,15.052631578947368,
4.851851851851852,7.518518518518518,7.407407407407407,7.7407407407407405,2.6296296296296298,11.148148148148149,66.88888888888889,1.962962962962963,15.25925925925926,
4.833333333333333,7.125,7.25,8.0,2.9166666666666665,11.041666666666666,66.25,1.9583333333333333,15.25,
4.34375,7.65625,7.4375,8.03125,3.59375,10.625,67.6875,2.125,15.0,
4.764705882352941,7.4411764705882355,7.176470588235294,8.205882352941176,3.1470588235294117,10.382352941176471,66.02941176470588,2.2941176470588234,15.294117647058824,
4.351351351351352,7.675675675675675,7.378378378378378,8.216216216216216,3.2972972972972974,10.162162162162161,67.97297297297297,2.3783783783783785,15.08108108108108,
4.384615384615385,8.051282051282051,7.435897435897436,7.897435897435898,3.358974358974359,10.41025641025641,67.12820512820512,2.4871794871794872,15.076923076923077,
4.4,8.08,7.84,7.68,3.3,10.46,67.16,2.96,15.14,
4.51063829787234,8.02127659574468,7.9361702127659575,7.48936170212766,3.5106382978723403,10.425531914893616,67.87234042553192,2.893617021276596,15.361702127659575,
4.625,7.958333333333333,7.916666666666667,7.416666666666667,3.0,10.0,67.91666666666667,3.125,14.875,
5.666666666666667,10.5,8.333333333333334,7.166666666666667,4.833333333333333,12.166666666666666,68.5,3.3333333333333335,16.666666666666668,
5.166666666666667,11.333333333333334,7.666666666666667,10.0,4.666666666666667,10.833333333333334,74.0,5.333333333333333,13.333333333333334,
6.5,12.0,11.0,9.0,6.5,7.5,71.0,7.0,11.5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
