3.3333333333333335,23.333333333333332,10.0
2.7,27.79,12.08
2.54,29.475,12.425
2.49,30.56,12.155
2.43,32.025,11.965
2.415,32.74,11.79
2.33,33.52,11.59
2.325,34.45,11.415
2.275,35.255,11.225
2.2,35.965,11.085
2.16,36.66,10.93
2.16,37.05,10.81
2.125,37.435,10.74
2.125,37.515,10.73
2.095,37.935,10.605
2.09,38.145,10.565
2.09,38.24,10.555
2.09,38.24,10.555
2.09,38.24,10.555
2.09,38.24,10.555
