3.3333333333333335,23.333333333333332,10.0
2.815,29.015,11.44
2.585,31.14,11.62
2.5,32.12,11.75
2.34,33.205,11.765
2.32,33.715,11.63
2.325,34.305,11.485
2.29,34.9,11.31
2.28,35.11,11.265
2.245,35.99,11.04
2.24,36.24,10.99
2.205,36.635,10.895
2.195,36.93,10.825
2.17,37.36,10.715
2.155,37.645,10.665
2.155,37.645,10.665
2.155,37.645,10.665
2.155,37.645,10.665
2.155,37.645,10.665
2.155,37.645,10.665
