3.3333333333333335,23.333333333333332,10.0
3.59,22.15,15.29
3.59,22.15,15.29
3.58,22.25,15.25
3.58,22.25,15.25
3.58,22.25,15.25
3.58,22.25,15.25
3.58,22.25,15.25
3.58,22.25,15.25
3.575,22.46,15.215
3.54,22.665,15.18
3.525,22.935,15.09
3.5,23.14,15.055
3.5,23.14,15.055
3.5,23.14,15.055
3.5,23.14,15.055
3.5,23.14,15.055
3.5,23.14,15.055
3.5,23.14,15.055
3.5,23.14,15.055
