3.3333333333333335,23.333333333333332,10.0
2.945,27.145,11.27
2.675,28.955,12.255
2.555,30.875,12.245
2.515,31.81,12.05
2.445,32.395,11.93
2.425,32.69,11.855
2.4,32.905,11.825
2.39,33.01,11.815
2.38,33.205,11.765
2.35,33.935,11.58
2.3,34.455,11.455
2.29,35.145,11.265
2.3,35.66,11.115
2.27,36.04,11.005
2.225,36.37,10.935
2.185,36.78,10.8
2.16,37.26,10.67
2.16,37.61,10.625
2.17,37.995,10.505
