3.3333333333333335,23.333333333333332,10.0
2.995,25.81,11.15
2.72,28.765,11.895
2.58,30.33,12.32
2.42,31.82,12.05
2.4,32.825,11.83
2.4,33.185,11.715
2.34,33.76,11.57
2.285,34.755,11.325
2.24,35.465,11.2
2.205,36.085,11.06
2.19,36.5,11.005
2.16,36.905,10.895
2.125,37.335,10.845
2.125,37.705,10.775
2.12,37.91,10.725
2.135,38.415,10.595
2.135,38.505,10.565
2.08,38.68,10.54
2.04,39.115,10.44
