4.75,5.75,4.0,15.75,1.0,16.5,60.0,1.0,15.0,
4.880281690140845,5.97887323943662,4.042253521126761,17.492957746478872,1.0,17.697183098591548,60.140845070422536,1.028169014084507,15.007042253521126,
4.88265306122449,6.188775510204081,4.035714285714286,17.04591836734694,1.1377551020408163,17.290816326530614,60.545918367346935,1.1122448979591837,14.979591836734693,
4.967391304347826,5.9728260869565215,4.054347826086956,17.429347826086957,1.1467391304347827,17.440217391304348,60.69021739130435,1.184782608695652,14.896739130434783,
4.9823788546255505,6.026431718061674,4.242290748898679,17.577092511013216,1.1806167400881058,17.647577092511014,61.01762114537445,1.2599118942731278,14.911894273127754,
5.037267080745342,6.093167701863354,4.503105590062112,17.124223602484474,1.329192546583851,16.62111801242236,61.49689440993789,1.4720496894409938,14.944099378881987,
5.059210526315789,6.151315789473684,4.572368421052632,17.30921052631579,1.375,16.539473684210527,61.55263157894737,1.5460526315789473,14.796052631578947,
5.029239766081871,6.035087719298246,4.666666666666667,17.157894736842106,1.5146198830409356,16.75438596491228,61.54385964912281,1.6257309941520468,14.947368421052632,
5.102409638554217,6.265060240963855,4.710843373493976,17.596385542168676,1.680722891566265,16.271084337349397,61.63253012048193,1.6927710843373494,14.879518072289157,
5.245398773006135,6.208588957055214,4.9815950920245395,17.404907975460123,1.7484662576687116,16.177914110429448,61.785276073619634,1.7361963190184049,14.883435582822086,
5.337423312883436,6.361963190184049,5.104294478527607,17.631901840490798,1.822085889570552,15.865030674846626,62.08588957055215,1.8404907975460123,15.012269938650308,
5.222929936305732,6.452229299363057,5.484076433121019,18.32484076433121,2.0764331210191083,15.560509554140127,61.97452229299363,1.9554140127388535,14.828025477707007,
5.4,6.035294117647059,5.570588235294117,19.094117647058823,2.4352941176470586,14.652941176470588,61.77058823529412,2.1411764705882352,15.1,
5.4939024390243905,6.048780487804878,5.786585365853658,19.49390243902439,2.6280487804878048,14.28048780487805,61.920731707317074,2.2439024390243905,15.091463414634147,
5.459770114942529,6.040229885057471,5.718390804597701,19.42528735632184,2.4942528735632186,14.402298850574713,62.132183908045974,2.189655172413793,14.942528735632184,
5.390804597701149,6.005747126436781,5.913793103448276,19.82183908045977,2.7126436781609193,14.60344827586207,62.58620689655172,2.3620689655172415,15.149425287356323,
5.295336787564767,5.891191709844559,5.937823834196891,20.00518134715026,2.673575129533679,13.844559585492227,62.73056994818653,2.5958549222797926,14.865284974093264,
4.979381443298969,5.649484536082475,5.922680412371134,19.47422680412371,2.8350515463917527,13.505154639175258,62.396907216494846,2.6030927835051547,15.139175257731958,
4.806629834254144,5.878453038674033,5.81767955801105,19.513812154696133,2.9447513812154695,13.58011049723757,62.11602209944751,2.8121546961325965,14.867403314917127,
4.862433862433862,6.1798941798941796,5.941798941798941,20.03174603174603,3.132275132275132,13.19047619047619,62.65079365079365,2.751322751322751,15.005291005291005,
