3.3333333333333335,23.333333333333332,10.0
2.835,27.99,11.295
2.51,32.165,11.32
2.33,34.81,11.36
2.185,36.28,11.0
2.085,37.3,10.735
2.025,38.5,10.435
2.0,38.875,10.315
1.98,39.085,10.26
1.965,39.185,10.21
1.965,39.4,10.19
1.95,39.385,10.2
1.94,39.48,10.18
1.93,39.585,10.155
1.94,39.76,10.065
1.93,39.85,10.01
1.945,39.89,10.015
1.945,39.89,10.015
1.97,39.915,10.05
1.935,40.005,10.025
