3.3333333333333335,23.333333333333332,10.0
3.0,26.76,10.415
2.84,29.07,10.055
2.45,34.16,10.35
2.17,36.885,10.53
2.085,37.77,10.45
2.08,38.34,10.355
2.065,38.79,10.31
2.04,38.88,10.27
2.065,39.09,10.24
2.06,39.195,10.205
2.05,39.48,10.14
2.035,39.59,10.095
2.035,39.59,10.095
2.025,39.695,10.08
2.025,39.695,10.08
2.025,39.695,10.08
2.025,39.695,10.08
2.025,39.695,10.08
2.025,39.695,10.08
